Id,Id2,Geography,Estimate; Per capita income in the past 12 months (in 2012 inflation-adjusted dollars),Margin of Error; Per capita income in the past 12 months (in 2012 inflation-adjusted dollars)
0500000US51093,51093,"Isle of Wight County, Virginia",30806,1153
0500000US51095,51095,"James City County, Virginia",39056,1696
0500000US51097,51097,"King and Queen County, Virginia",24544,2451
0500000US51099,51099,"King George County, Virginia",34603,1533
0500000US51101,51101,"King William County, Virginia",27455,1252
0500000US51103,51103,"Lancaster County, Virginia",30470,1537
0500000US51105,51105,"Lee County, Virginia",16633,821
0500000US51107,51107,"Loudoun County, Virginia",46732,677
0500000US51109,51109,"Louisa County, Virginia",27654,1277
0500000US51111,51111,"Lunenburg County, Virginia",17457,1590
0500000US51113,51113,"Madison County, Virginia",25940,2718
0500000US51115,51115,"Mathews County, Virginia",30528,3221
0500000US51117,51117,"Mecklenburg County, Virginia",19795,832
0500000US51119,51119,"Middlesex County, Virginia",31947,2759
0500000US51121,51121,"Montgomery County, Virginia",23292,728
0500000US51125,51125,"Nelson County, Virginia",25493,1741
0500000US51127,51127,"New Kent County, Virginia",32473,3080
0500000US51131,51131,"Northampton County, Virginia",22558,2114
0500000US51133,51133,"Northumberland County, Virginia",27980,1932
0500000US51135,51135,"Nottoway County, Virginia",20188,1213
0500000US51137,51137,"Orange County, Virginia",27456,1348
0500000US51139,51139,"Page County, Virginia",22425,1001
0500000US51141,51141,"Patrick County, Virginia",18641,1273
0500000US51143,51143,"Pittsylvania County, Virginia",21716,617
0500000US51145,51145,"Powhatan County, Virginia",30801,1405
0500000US51147,51147,"Prince Edward County, Virginia",17586,1142
0500000US51149,51149,"Prince George County, Virginia",25626,1166
0500000US51153,51153,"Prince William County, Virginia",37157,396
0500000US51155,51155,"Pulaski County, Virginia",22231,940
0500000US51157,51157,"Rappahannock County, Virginia",35084,4524
0500000US51159,51159,"Richmond County, Virginia",20942,2505
0500000US51161,51161,"Roanoke County, Virginia",31666,845
0500000US51163,51163,"Rockbridge County, Virginia",23978,1341
0500000US51165,51165,"Rockingham County, Virginia",26383,1399
0500000US51167,51167,"Russell County, Virginia",18620,1080
0500000US51169,51169,"Scott County, Virginia",21573,1822
0500000US51171,51171,"Shenandoah County, Virginia",25131,822
0500000US51173,51173,"Smyth County, Virginia",20169,1243
0500000US51175,51175,"Southampton County, Virginia",21247,1200
0500000US51177,51177,"Spotsylvania County, Virginia",31567,737
0500000US51179,51179,"Stafford County, Virginia",35776,661
0500000US51181,51181,"Surry County, Virginia",24383,1804
0500000US51183,51183,"Sussex County, Virginia",16821,1786
0500000US51185,51185,"Tazewell County, Virginia",19840,766
0500000US51187,51187,"Warren County, Virginia",29554,1690
0500000US51191,51191,"Washington County, Virginia",24768,996
0500000US51193,51193,"Westmoreland County, Virginia",24615,1406
0500000US51195,51195,"Wise County, Virginia",18693,882
0500000US51197,51197,"Wythe County, Virginia",24083,2783
0500000US51199,51199,"York County, Virginia",36020,1014
0500000US51510,51510,"Alexandria city, Virginia",54767,1265
0500000US51515,51515,"Bedford city, Virginia",22116,2579
0500000US51520,51520,"Bristol city, Virginia",18999,1711
0500000US51530,51530,"Buena Vista city, Virginia",19014,1598
0500000US51540,51540,"Charlottesville city, Virginia",26049,1065
0500000US51550,51550,"Chesapeake city, Virginia",30138,586
0500000US51570,51570,"Colonial Heights city, Virginia",27420,1504
0500000US51580,51580,"Covington city, Virginia",20055,1766
0500000US51590,51590,"Danville city, Virginia",19297,827
0500000US51595,51595,"Emporia city, Virginia",17840,2131
0500000US51600,51600,"Fairfax city, Virginia",45157,2307
0500000US51610,51610,"Falls Church city, Virginia",57784,3611
0500000US51620,51620,"Franklin city, Virginia",18883,1377
0500000US51630,51630,"Fredericksburg city, Virginia",27284,1426
0500000US51640,51640,"Galax city, Virginia",20039,3343
0500000US51650,51650,"Hampton city, Virginia",25198,553
0500000US51660,51660,"Harrisonburg city, Virginia",16621,942
0500000US51670,51670,"Hopewell city, Virginia",19343,980
0500000US51678,51678,"Lexington city, Virginia",15829,4165
0500000US51680,51680,"Lynchburg city, Virginia",21824,741
0500000US51683,51683,"Manassas city, Virginia",28632,1205
0500000US51685,51685,"Manassas Park city, Virginia",27306,1856
0500000US51690,51690,"Martinsville city, Virginia",20132,1735
0500000US51700,51700,"Newport News city, Virginia",25549,498
0500000US51710,51710,"Norfolk city, Virginia",24631,552
0500000US51720,51720,"Norton city, Virginia",23213,5630
0500000US51730,51730,"Petersburg city, Virginia",18819,759
0500000US51735,51735,"Poquoson city, Virginia",38243,2314
0500000US51740,51740,"Portsmouth city, Virginia",23363,635
0500000US51750,51750,"Radford city, Virginia",15748,1154
0500000US51760,51760,"Richmond city, Virginia",26796,723
0500000US51770,51770,"Roanoke city, Virginia",23381,788
0500000US51775,51775,"Salem city, Virginia",26699,1551
0500000US51790,51790,"Staunton city, Virginia",25001,1280
0500000US51800,51800,"Suffolk city, Virginia",29547,777
0500000US51810,51810,"Virginia Beach city, Virginia",31878,437
0500000US51820,51820,"Waynesboro city, Virginia",24826,2257
0500000US51830,51830,"Williamsburg city, Virginia",23007,1624
0500000US51840,51840,"Winchester city, Virginia",27146,1538
0500000US53001,53001,"Adams County, Washington",16539,787
0500000US53003,53003,"Asotin County, Washington",24353,1715
0500000US53005,53005,"Benton County, Washington",28171,564
0500000US53007,53007,"Chelan County, Washington",25581,1037
0500000US53009,53009,"Clallam County, Washington",25747,682
0500000US53011,53011,"Clark County, Washington",27885,431
0500000US53013,53013,"Columbia County, Washington",26767,2964
0500000US53015,53015,"Cowlitz County, Washington",23572,633
0500000US53017,53017,"Douglas County, Washington",22870,814
0500000US53019,53019,"Ferry County, Washington",19320,1694
0500000US53021,53021,"Franklin County, Washington",19073,643
0500000US53023,53023,"Garfield County, Washington",27217,2601
0500000US53025,53025,"Grant County, Washington",20324,526
0500000US53027,53027,"Grays Harbor County, Washington",21897,807
0500000US53029,53029,"Island County, Washington",30601,1030
0500000US53031,53031,"Jefferson County, Washington",28723,1229
0500000US53033,53033,"King County, Washington",39664,248
0500000US53035,53035,"Kitsap County, Washington",31287,565
0500000US53037,53037,"Kittitas County, Washington",22542,990
0500000US53039,53039,"Klickitat County, Washington",21584,1083
0500000US53041,53041,"Lewis County, Washington",22246,540
0500000US53043,53043,"Lincoln County, Washington",25154,1367
0500000US53045,53045,"Mason County, Washington",23682,879
0500000US53047,53047,"Okanogan County, Washington",20976,1033
0500000US53049,53049,"Pacific County, Washington",23895,1315
0500000US53051,53051,"Pend Oreille County, Washington",22647,2148
0500000US53053,53053,"Pierce County, Washington",28187,304
0500000US53055,53055,"San Juan County, Washington",38636,2068
0500000US53057,53057,"Skagit County, Washington",27395,623
0500000US53059,53059,"Skamania County, Washington",28389,1736
0500000US53061,53061,"Snohomish County, Washington",31310,328
0500000US53063,53063,"Spokane County, Washington",25891,342
0500000US53065,53065,"Stevens County, Washington",21928,666
0500000US53067,53067,"Thurston County, Washington",30153,426
0500000US53069,53069,"Wahkiakum County, Washington",25060,2861
0500000US53071,53071,"Walla Walla County, Washington",23698,936
0500000US53073,53073,"Whatcom County, Washington",26504,703
0500000US53075,53075,"Whitman County, Washington",20379,593
0500000US53077,53077,"Yakima County, Washington",19610,456
0500000US54001,54001,"Barbour County, West Virginia",18340,1414
0500000US54003,54003,"Berkeley County, West Virginia",26074,860
0500000US54005,54005,"Boone County, West Virginia",21576,1162
0500000US54007,54007,"Braxton County, West Virginia",18373,1043
0500000US54009,54009,"Brooke County, West Virginia",22342,913
0500000US54011,54011,"Cabell County, West Virginia",23024,730
0500000US54013,54013,"Calhoun County, West Virginia",19020,2183
0500000US54015,54015,"Clay County, West Virginia",16263,1301
0500000US54017,54017,"Doddridge County, West Virginia",15491,1277
0500000US54019,54019,"Fayette County, West Virginia",18722,710
0500000US54021,54021,"Gilmer County, West Virginia",16235,2121
0500000US54023,54023,"Grant County, West Virginia",20003,1091
0500000US54025,54025,"Greenbrier County, West Virginia",21506,1635
0500000US54027,54027,"Hampshire County, West Virginia",17322,701
0500000US54029,54029,"Hancock County, West Virginia",24509,2228
0500000US54031,54031,"Hardy County, West Virginia",19215,1600
0500000US54033,54033,"Harrison County, West Virginia",22321,494
0500000US54035,54035,"Jackson County, West Virginia",22717,1293
0500000US54037,54037,"Jefferson County, West Virginia",29655,1163
0500000US54039,54039,"Kanawha County, West Virginia",27415,595
0500000US54041,54041,"Lewis County, West Virginia",20920,1332
0500000US54043,54043,"Lincoln County, West Virginia",17431,1294
0500000US54045,54045,"Logan County, West Virginia",19327,878
0500000US54047,54047,"McDowell County, West Virginia",13917,738
0500000US54049,54049,"Marion County, West Virginia",22295,667
0500000US54051,54051,"Marshall County, West Virginia",24297,3380
0500000US54053,54053,"Mason County, West Virginia",20079,1163
0500000US54055,54055,"Mercer County, West Virginia",20201,851
0500000US54057,54057,"Mineral County, West Virginia",20797,1221
0500000US54059,54059,"Mingo County, West Virginia",19433,973
0500000US54061,54061,"Monongalia County, West Virginia",24642,676
0500000US54063,54063,"Monroe County, West Virginia",19329,1244
0500000US54065,54065,"Morgan County, West Virginia",21375,1468
0500000US54067,54067,"Nicholas County, West Virginia",22718,2382
0500000US54069,54069,"Ohio County, West Virginia",24237,1176
0500000US54071,54071,"Pendleton County, West Virginia",20958,1513
0500000US54073,54073,"Pleasants County, West Virginia",20003,1335
0500000US54075,54075,"Pocahontas County, West Virginia",18191,1363
0500000US54077,54077,"Preston County, West Virginia",20949,843
0500000US54079,54079,"Putnam County, West Virginia",27707,1075
0500000US54081,54081,"Raleigh County, West Virginia",21601,735
0500000US54083,54083,"Randolph County, West Virginia",19534,1004
0500000US54085,54085,"Ritchie County, West Virginia",18773,1263
0500000US54087,54087,"Roane County, West Virginia",15493,865
0500000US54089,54089,"Summers County, West Virginia",16948,907
0500000US54091,54091,"Taylor County, West Virginia",20905,1285
0500000US54093,54093,"Tucker County, West Virginia",19837,1411
0500000US54095,54095,"Tyler County, West Virginia",19389,1016
0500000US54097,54097,"Upshur County, West Virginia",19847,957
0500000US54099,54099,"Wayne County, West Virginia",19643,840
0500000US54101,54101,"Webster County, West Virginia",17038,1957
0500000US54103,54103,"Wetzel County, West Virginia",21274,1368
0500000US54105,54105,"Wirt County, West Virginia",19805,2061
0500000US54107,54107,"Wood County, West Virginia",23397,590
0500000US54109,54109,"Wyoming County, West Virginia",18171,969
0500000US55001,55001,"Adams County, Wisconsin",21683,669
0500000US55003,55003,"Ashland County, Wisconsin",20528,881
0500000US55005,55005,"Barron County, Wisconsin",23029,736
0500000US55007,55007,"Bayfield County, Wisconsin",25485,711
0500000US55009,55009,"Brown County, Wisconsin",27862,532
0500000US55011,55011,"Buffalo County, Wisconsin",23913,915
0500000US55013,55013,"Burnett County, Wisconsin",22887,1331
0500000US55015,55015,"Calumet County, Wisconsin",28682,1072
0500000US55017,55017,"Chippewa County, Wisconsin",24768,756
0500000US55019,55019,"Clark County, Wisconsin",20233,439
0500000US55021,55021,"Columbia County, Wisconsin",28017,618
0500000US55023,55023,"Crawford County, Wisconsin",22331,804
0500000US55025,55025,"Dane County, Wisconsin",33473,508
0500000US55027,55027,"Dodge County, Wisconsin",24907,535
0500000US55029,55029,"Door County, Wisconsin",30509,1530
0500000US55031,55031,"Douglas County, Wisconsin",24943,724
0500000US55033,55033,"Dunn County, Wisconsin",22242,515
0500000US55035,55035,"Eau Claire County, Wisconsin",25437,706
0500000US55037,55037,"Florence County, Wisconsin",22128,1188
0500000US55039,55039,"Fond du Lac County, Wisconsin",26331,649
0500000US55041,55041,"Forest County, Wisconsin",20684,862
0500000US55043,55043,"Grant County, Wisconsin",21391,431
0500000US55045,55045,"Green County, Wisconsin",26980,701
0500000US55047,55047,"Green Lake County, Wisconsin",25997,1086
0500000US55049,55049,"Iowa County, Wisconsin",26103,589
0500000US55051,55051,"Iron County, Wisconsin",22685,1093
0500000US55053,55053,"Jackson County, Wisconsin",21526,744
0500000US55055,55055,"Jefferson County, Wisconsin",25449,529
0500000US55057,55057,"Juneau County, Wisconsin",23527,1102
0500000US55059,55059,"Kenosha County, Wisconsin",27012,671
0500000US55061,55061,"Kewaunee County, Wisconsin",25356,860
0500000US55063,55063,"La Crosse County, Wisconsin",25978,613
0500000US55065,55065,"Lafayette County, Wisconsin",23006,606
0500000US55067,55067,"Langlade County, Wisconsin",23064,789
0500000US55069,55069,"Lincoln County, Wisconsin",24119,590
0500000US55071,55071,"Manitowoc County, Wisconsin",26138,707
0500000US55073,55073,"Marathon County, Wisconsin",27173,724
0500000US55075,55075,"Marinette County, Wisconsin",23689,907
0500000US55077,55077,"Marquette County, Wisconsin",23004,624
0500000US55078,55078,"Menominee County, Wisconsin",14479,1710
0500000US55079,55079,"Milwaukee County, Wisconsin",24254,181
0500000US55081,55081,"Monroe County, Wisconsin",23406,616
0500000US55083,55083,"Oconto County, Wisconsin",26235,1188
0500000US55085,55085,"Oneida County, Wisconsin",26374,1019
0500000US55087,55087,"Outagamie County, Wisconsin",28185,573
0500000US55089,55089,"Ozaukee County, Wisconsin",42180,1490
0500000US55091,55091,"Pepin County, Wisconsin",24436,1048
0500000US55093,55093,"Pierce County, Wisconsin",27644,785
0500000US55095,55095,"Polk County, Wisconsin",25691,720
0500000US55097,55097,"Portage County, Wisconsin",25208,537
0500000US55099,55099,"Price County, Wisconsin",23925,1157
0500000US55101,55101,"Racine County, Wisconsin",27292,574
0500000US55103,55103,"Richland County, Wisconsin",22591,1097
0500000US55105,55105,"Rock County, Wisconsin",24162,436
0500000US55107,55107,"Rusk County, Wisconsin",21292,667
0500000US55109,55109,"St. Croix County, Wisconsin",31805,782
0500000US55111,55111,"Sauk County, Wisconsin",26144,619
0500000US55113,55113,"Sawyer County, Wisconsin",23213,1086
0500000US55115,55115,"Shawano County, Wisconsin",22827,568
0500000US55117,55117,"Sheboygan County, Wisconsin",25793,437
0500000US55119,55119,"Taylor County, Wisconsin",22733,830
0500000US55121,55121,"Trempealeau County, Wisconsin",24278,901
0500000US55123,55123,"Vernon County, Wisconsin",22183,709
0500000US55125,55125,"Vilas County, Wisconsin",26423,960
0500000US55127,55127,"Walworth County, Wisconsin",27005,737
0500000US55129,55129,"Washburn County, Wisconsin",24239,946
0500000US55131,55131,"Washington County, Wisconsin",32159,740
0500000US55133,55133,"Waukesha County, Wisconsin",37282,521
0500000US55135,55135,"Waupaca County, Wisconsin",24760,701
0500000US55137,55137,"Waushara County, Wisconsin",22587,660
0500000US55139,55139,"Winnebago County, Wisconsin",27103,526
0500000US55141,55141,"Wood County, Wisconsin",25779,517
0500000US56001,56001,"Albany County, Wyoming",25311,1535
0500000US56003,56003,"Big Horn County, Wyoming",25506,1453
0500000US56005,56005,"Campbell County, Wyoming",33557,1495
0500000US56007,56007,"Carbon County, Wyoming",26920,1238
0500000US56009,56009,"Converse County, Wyoming",30030,2056
0500000US56011,56011,"Crook County, Wyoming",26312,1501
0500000US56013,56013,"Fremont County, Wyoming",23758,913
0500000US56015,56015,"Goshen County, Wyoming",23878,1546
